Zipcode,company_count,percentage
9002,13,0.0
93500,13,0.0
94300,13,0.0
9905,13,0.0
9952,13,0.0
CV8 1LL,13,0.0
L-8009,13,0.0
00144,12,0.0
00185,12,0.0
06000,12,0.0
1043GR,12,0.0
1077ZX,12,0.0
1083 HJ,12,0.0
1083 HN,12,0.0
1217,12,0.0
13600,12,0.0
14000,12,0.0
1405 HK,12,0.0
20090,12,0.0
20459,12,0.0
21190,12,0.0
2227,12,0.0
2909 LK,12,0.0
29670,12,0.0
3011TA,12,0.0
31500,12,0.0
40476,12,0.0
40547,12,0.0
40880,12,0.0
4702,12,0.0
4818CL,12,0.0
48683,12,0.0
51500,12,0.0
52511,12,0.0
5656AE,12,0.0
57070,12,0.0
59120,12,0.0
59130,12,0.0
59330,12,0.0
59710,12,0.0
59840,12,0.0
59850,12,0.0
59970,12,0.0
6462,12,0.0
6592,12,0.0
67140,12,0.0
68100,12,0.0
68630,12,0.0
68770,12,0.0
69190,12,0.0
74172,12,0.0
8080,12,0.0
84000,12,0.0
93290,12,0.0
94110,12,0.0
9764,12,0.0
EC4R OHH,12,0.0
L-1528,12,0.0
N134BS,12,0.0
NW18LH,12,0.0
00180,11,0.0
01100,11,0.0
06250,11,0.0
08006,11,0.0
08370,11,0.0
1246,11,0.0
1258,11,0.0
13400,11,0.0
1466,11,0.0
24941,11,0.0
2519,11,0.0
2557,11,0.0
28004,11,0.0
3013 AK,11,0.0
3062 MB,11,0.0
31100,11,0.0
34130,11,0.0
38000,11,0.0
40213,11,0.0
40221,11,0.0
40468,11,0.0
40472,11,0.0
4149,11,0.0
4384,11,0.0
4782SK,11,0.0
50226,11,0.0
50354,11,0.0
50672,11,0.0
52100,11,0.0
5232 BC,11,0.0
53175,11,0.0
5400,11,0.0
5450,11,0.0
5572,11,0.0
5656 AE,11,0.0
59118,11,0.0
59138,11,0.0
59175,11,0.0
59264,11,0.0
59740,11,0.0
59810,11,0.0
6003,11,0.0
62300,11,0.0
6302,11,0.0
6343,11,0.0
65189,11,0.0
6743,11,0.0
6813,11,0.0
68920,11,0.0
69130,11,0.0
69330,11,0.0
69530,11,0.0
6984,11,0.0
6986,11,0.0
70771,11,0.0
74321,11,0.0
80000,11,0.0
8050,11,0.0
80807,11,0.0
82152,11,0.0
8311,11,0.0
85737,11,0.0
8808,11,0.0
8826,11,0.0
92140,11,0.0
94100,11,0.0
9530,11,0.0
95310,11,0.0
95700,11,0.0
L-8070,11,0.0
L-9991,11,0.0
S.N.,11,0.0
06560,10,0.0
1077 XV,10,0.0
1082 MA,10,0.0
1100,10,0.0
11100,10,0.0
1116,10,0.0
1118CL,10,0.0
1227,10,0.0
13008,10,0.0
13100,10,0.0
1311,10,0.0
14167,10,0.0
1463,10,0.0
18300,10,0.0
21244,10,0.0
2132,10,0.0
26790,10,0.0
28002,10,0.0
28037,10,0.0
30000,10,0.0
33100,10,0.0
34170,10,0.0
3818 LE,10,0.0
39100,10,0.0
40211,10,0.0
40789,10,0.0
40878,10,0.0
40882,10,0.0
42300,10,0.0
44100,10,0.0
44120,10,0.0
44200,10,0.0
45128,10,0.0
45141,10,0.0
4538 BK,10,0.0
46395,10,0.0
48155,10,0.0
4817 BL,10,0.0
4817BL,10,0.0
49190,10,0.0
50127,10,0.0
50739,10,0.0
50823,10,0.0
51000,10,0.0
51700,10,0.0
5211JN,10,0.0
52224,10,0.0
53773,10,0.0
54595,10,0.0
55600,10,0.0
59139,10,0.0
59500,10,0.0
59530,10,0.0
59590,10,0.0
59820,10,0.0
60000,10,0.0
60322,10,0.0
61352,10,0.0
6301,10,0.0
64293,10,0.0
64295,10,0.0
6546 BB,10,0.0
6594,10,0.0
68,10,0.0
68165,10,0.0
69200,10,0.0
69570,10,0.0
78100,10,0.0
7906,10,0.0
8011,10,0.0
80336,10,0.0
8212,10,0.0
91320,10,0.0
92270,10,0.0
93120,10,0.0
94120,10,0.0
94160,10,0.0
94400,10,0.0
9515,10,0.0
E8 3DL,10,0.0
L-3372,10,0.0
L-8308,10,0.0
M1 2HF,10,0.0
NY 10020,10,0.0
/,9,0.0
00184,9,0.0
02300,9,0.0
06200,9,0.0
06220,9,0.0
08007,9,0.0
08200,9,0.0
1003,9,0.0
1011,9,0.0
1014BA,9,0.0
1017 CA,9,0.0
1118BH,9,0.0
1206,9,0.0
1208,9,0.0
1219,9,0.0
13006,9,0.0
13127,9,0.0
13290,9,0.0
1521,9,0.0
1610,9,0.0
16100,9,0.0
16121,9,0.0
1736,9,0.0
20149,9,0.0
2132 LS,9,0.0
2138,9,0.0
21420,9,0.0
2535,9,0.0
28020,9,0.0
28195,9,0.0
3012 CL,9,0.0
3012 NJ,9,0.0
3013 AL,9,0.0
32051,9,0.0
34210,9,0.0
37210,9,0.0
41468,9,0.0
44470,9,0.0
4561CM,9,0.0
4782 PM,9,0.0
4825 AX,9,0.0
4825AX,9,0.0
4832,9,0.0
50829,9,0.0
50996,9,0.0
52159,9,0.0
52222,9,0.0
5401,9,0.0
55100,9,0.0
59117,9,0.0
59190,9,0.0
59720,9,0.0
59780,9,0.0
60200,9,0.0
60549,9,0.0
6222 NE,9,0.0
62223,9,0.0
6642,9,0.0
6686,9,0.0
6742,9,0.0
67650,9,0.0
68500,9,0.0
69008,9,0.0
69140,9,0.0
69220,9,0.0
69300,9,0.0
71640,9,0.0
72000,9,0.0
76131,9,0.0
77183,9,0.0
80339,9,0.0
80539,9,0.0
80992,9,0.0
81829,9,0.0
82049,9,0.0
8422,9,0.0
85609,9,0.0
85716,9,0.0
88400,9,0.0
90000,9,0.0
91090,9,0.0
92240,9,0.0
92350,9,0.0
96100,9,0.0
9944,9,0.0
BA5 4QE,9,0.0
CT16 1QD,9,0.0
DE 19801,9,0.0
E16SE,9,0.0
L-2086,9,0.0
L-2530,9,0.0
N13 4BS,9,0.0
W1U 3PH,9,0.0
00186,8,0.0
08021,8,0.0
1,8,0.0
10017,8,0.0
1009,8,0.0
10400,8,0.0
1066,8,0.0
1076 AZ,8,0.0
1079 LH,8,0.0
1082 MD,8,0.0
10969,8,0.0
10997,8,0.0
10999,8,0.0
1101BA,8,0.0
1117,8,0.0
1143,8,0.0
1187XR,8,0.0
1205,8,0.0
1218,8,0.0
1230,8,0.0
1274,8,0.0
16000,8,0.0
17000,8,0.0
1818,8,0.0
20005,8,0.0
20036,8,0.0
20100,8,0.0
20145,8,0.0
2031BJ,8,0.0
2134,8,0.0
21502,8,0.0
22113,8,0.0
22761,8,0.0
26100,8,0.0
2750,8,0.0
28014,8,0.0
3013 AA,8,0.0
30700,8,0.0
3089JH,8,0.0
30900,8,0.0
3313,8,0.0
33350,8,0.0
3364,8,0.0
33702,8,0.0
34500,8,0.0
3528 BJ,8,0.0
35400,8,0.0
3542 DA,8,0.0
35510,8,0.0
3584 AA,8,0.0
3584 BA,8,0.0
37140,8,0.0
38340,8,0.0
39600,8,0.0
3961,8,0.0
40210,8,0.0
40237,8,0.0
4123,8,0.0
41700,8,0.0
44-100,8,0.0
4410,8,0.0
44800,8,0.0
45127,8,0.0
46446,8,0.0
47120,8,0.0
4771,8,0.0
47803,8,0.0
4811 CA,8,0.0
4818,8,0.0
4837 DS,8,0.0
4872LA,8,0.0
4904 SJ,8,0.0
50389,8,0.0
50670,8,0.0
50825,8,0.0
51150,8,0.0
518000,8,0.0
52349,8,0.0
53721,8,0.0
53757,8,0.0
54260,8,0.0
54608,8,0.0
55116,8,0.0
5576,8,0.0
5582 CK,8,0.0
5653 LC,8,0.0
5657EA,8,0.0
56626,8,0.0
57600,8,0.0
59132,8,0.0
59240,8,0.0
59242,8,0.0
59440,8,0.0
59470,8,0.0
59491,8,0.0
59494,8,0.0
59830,8,0.0
60327,8,0.0
61440,8,0.0
6211LG,8,0.0
62120,8,0.0
62138,8,0.0
6222 NM,8,0.0
62220,8,0.0
6312,8,0.0
6466 NG,8,0.0
67120,8,0.0
67200,8,0.0
67300,8,0.0
67600,8,0.0
68240,8,0.0
68570,8,0.0
68590,8,0.0
69820,8,0.0
71000,8,0.0
71570,8,0.0
71960,8,0.0
7327,8,0.0
74000,8,0.0
74940,8,0.0
75000,8,0.0
7609NN,8,0.0
78600,8,0.0
80802,8,0.0
8152,8,0.0
83000,8,0.0
84600,8,0.0
87000,8,0.0
8821,8,0.0
91140,8,0.0
91160,8,0.0
91400,8,0.0
92040,8,0.0
9227,8,0.0
92310,8,0.0
93000,8,0.0
94000,8,0.0
95130,8,0.0
95610,8,0.0
9662,8,0.0
L-1526,8,0.0
L-1930,8,0.0
L-2146,8,0.0
L-2213,8,0.0
L-2311,8,0.0
L-2350,8,0.0
L-8030,8,0.0
L-8832,8,0.0
WC1N 3AX,8,0.0
ZC,8,0.0
00130,7,0.0
00131,7,0.0
00166,7,0.0
01700,7,0.0
02600,7,0.0
08008,7,0.0
08140,7,0.0
08230,7,0.0
08800,7,0.0
1005,7,0.0
10121,7,0.0
1017CA,7,0.0
1019 GM,7,0.0
1043 GR,7,0.0
1043BW,7,0.0
10587,7,0.0
10623,7,0.0
1066VH,7,0.0
1075 HJ,7,0.0
1082MA,7,0.0
1086XK,7,0.0
110 00,7,0.0
1113,7,0.0
11300,7,0.0
11415,7,0.0
1233,7,0.0
1251,7,0.0
13002,7,0.0
13009,7,0.0
13300,7,0.0
1351,7,0.0
140 00,7,0.0
1449,7,0.0
1505 HJ,7,0.0
1511,7,0.0
15551,7,0.0
1631,7,0.0
1717,7,0.0
1720,7,0.0
1784,7,0.0
18,7,0.0
1870,7,0.0
19703,7,0.0
20099,7,0.0
20144,7,0.0
21300,7,0.0
2132 JH,7,0.0
2132JG,7,0.0
2132WT,7,0.0
21700,7,0.0
22335,7,0.0
22763,7,0.0
2314,7,0.0
24,7,0.0
24060,7,0.0
24100,7,0.0
24103,7,0.0
2514JG,7,0.0
2522,7,0.0
26110,7,0.0
2661,7,0.0
26770,7,0.0
27100,7,0.0
2730,7,0.0
28003,7,0.0
28007,7,0.0
28033,7,0.0
28036,7,0.0
29200,7,0.0
29600,7,0.0
3011 XB,7,0.0
3016BC,7,0.0
3032 AD,7,0.0
3044BC,7,0.0
3088GB,7,0.0
3201 LG,7,0.0
33240,7,0.0
3327,7,0.0
3336 LE,7,0.0
33415,7,0.0
33500,7,0.0
33710,7,0.0
34480,7,0.0
3526 KS,7,0.0
3542 AD,7,0.0
3584 BB,7,0.0
37000,7,0.0
38100,7,0.0
40670,7,0.0
41199,7,0.0
4133,7,0.0
4222,7,0.0
42653,7,0.0
435200,7,0.0
45100,7,0.0
46700,7,0.0
4690-363,7,0.0
4704 RG,7,0.0
4704RK,7,0.0
47119,7,0.0
4714 RE,7,0.0
47807,7,0.0
47809,7,0.0
4818 CL,7,0.0
4818 CP,7,0.0
48529,7,0.0
48703,7,0.0
4873,7,0.0
4902TT,7,0.0
49124,7,0.0
4941 VL,7,0.0
5048 AB,7,0.0
51147,7,0.0
51149,7,0.0
51190,7,0.0
51200,7,0.0
52223,7,0.0
52428,7,0.0
52531,7,0.0
52538,7,0.0
5280,7,0.0
53177,7,0.0
5466 AB,7,0.0
5521,7,0.0
5524,7,0.0
5525 KC,7,0.0
56100,7,0.0
57190,7,0.0
57380,7,0.0
57500,7,0.0
59123,7,0.0
59152,7,0.0
59155,7,0.0
59168,7,0.0
59370,7,0.0
59490,7,0.0
59750,7,0.0
6003DD,7,0.0
60314,7,0.0
60386,7,0.0
62110,7,0.0
62149,7,0.0
62217,7,0.0
62400,7,0.0
63000,7,0.0
6331,7,0.0
64200,7,0.0
64625,7,0.0
66121,7,0.0
67500,7,0.0
67720,7,0.0
6776,7,0.0
68169,7,0.0
68250,7,0.0
68340,7,0.0
68600,7,0.0
69500,7,0.0
69840,7,0.0
70000,7,0.0
70174,7,0.0
70435,7,0.0
71034,7,0.0
7336 AZ,7,0.0
74889,7,0.0
76227,7,0.0
77100,7,0.0
77420,7,0.0
7795,7,0.0
79111,7,0.0
81379,7,0.0
8220,7,0.0
8260,7,0.0
8279,7,0.0
83300,7,0.0
8362,7,0.0
85521,7,0.0
85622,7,0.0
8833,7,0.0
92320,7,0.0
93160,7,0.0
93600,7,0.0
9559,7,0.0
97080,7,0.0
9743,7,0.0
9946,7,0.0
9972,7,0.0
99999,7,0.0
CT21 5RW,7,0.0
DE19801,7,0.0
DE19810,7,0.0
L-1331,7,0.0
L-1630,7,0.0
L-1931,7,0.0
L-2168,7,0.0
L-9647,7,0.0
N1 7GU,7,0.0
TN22 4DT,7,0.0
USA,7,0.0
W1B 3HH,7,0.0
w1g9qr,7,0.0
--,6,0.0
00101,6,0.0
01328,6,0.0
02150,6,0.0
06237,6,0.0
08029,6,0.0
08150,6,0.0
08170,6,0.0
08330,6,0.0
10100,6,0.0
1012 KK,6,0.0
10122,6,0.0
10128,6,0.0
10135,6,0.0
1015 CS,6,0.0
10151,6,0.0
1016,6,0.0
10243,6,0.0
10365,6,0.0
1043EJ,6,0.0
1066 VH,6,0.0
1076DE,6,0.0
1087,6,0.0
10963,6,0.0
1114,6,0.0
1114 AB,6,0.0
1114 AE,6,0.0
1118BG,6,0.0
1119PW,6,0.0
12345,6,0.0
1249,6,0.0
1255,6,0.0
13012,6,0.0
13016,6,0.0
13090,6,0.0
1319,6,0.0
13200,6,0.0
135300,6,0.0
1366,6,0.0
1368,6,0.0
14130,6,0.0
1417,6,0.0
14500,6,0.0
1628,6,0.0
1911,6,0.0
1920,6,0.0
20126,6,0.0
20129,6,0.0
20159,6,0.0
2031 BJ,6,0.0
21079,6,0.0
21100,6,0.0
21160,6,0.0
2132 HB,6,0.0
2161 LE,6,0.0
22047,6,0.0
22100,6,0.0
22297,6,0.0
22453,6,0.0
2266JZ,6,0.0
22844,6,0.0
23560,6,0.0
24121,6,0.0
2419,6,0.0
2420,6,0.0
2514,6,0.0
2544,6,0.0
2595AK,6,0.0
2596 HR,6,0.0
2676 LE,6,0.0
2714,6,0.0
2763,6,0.0
28000,6,0.0
28009,6,0.0
28040,6,0.0
28043,6,0.0
28199,6,0.0
2909LK,6,0.0
2952 BG,6,0.0
2964 AJ,6,0.0
2983 GS,6,0.0
30020,6,0.0
3011,6,0.0
3011 AA,6,0.0
3011 TA,6,0.0
3012 CA,6,0.0
3013AK,6,0.0
30159,6,0.0
30179,6,0.0
3044 BC,6,0.0
3063 NH,6,0.0
3072AP,6,0.0
30916,6,0.0
31050,6,0.0
31400,6,0.0
3197 KG,6,0.0
3225,6,0.0
3316 BT,6,0.0
3316 GL,6,0.0
3316 GZ,6,0.0
33170,6,0.0
33210,6,0.0
33290,6,0.0
33378,6,0.0
33620,6,0.0
34360,6,0.0
3439 LD,6,0.0
3447 GK,6,0.0
3500-139,6,0.0
35520,6,0.0
35800,6,0.0
3584BB,6,0.0
3641 RP,6,0.0
3771 ME,6,0.0
38240,6,0.0
38300,6,0.0
38330,6,0.0
3833LA,6,0.0
3981 AZ,6,0.0
4001,6,0.0
40150,6,0.0
40235,6,0.0
4058,6,0.0
40589,6,0.0
41100,6,0.0
41238,6,0.0
4132,6,0.0
41812,6,0.0
41836,6,0.0
4207 HB,6,0.0
42100,6,0.0
4220,6,0.0
42489,6,0.0
4303,6,0.0
44263,6,0.0
45130,6,0.0
45131,6,0.0
45356,6,0.0
4538 AS,6,0.0
4542NM,6,0.0
45472,6,0.0
45478,6,0.0
45590,6,0.0
46100,6,0.0
47533,6,0.0
4810,6,0.0
4815 HR,6,0.0
4816 KB,6,0.0
4817 HX,6,0.0
4817 ZG,6,0.0
4822NK,6,0.0
4824 EH,6,0.0
4872 LA,6,0.0
49400,6,0.0
4972,6,0.0
49750,6,0.0
4994,6,0.0
50018,6,0.0
50259,6,0.0
50321,6,0.0
50374,6,0.0
5051 HC,6,0.0
50668,6,0.0
50933,6,0.0
50968,6,0.0
51160,6,0.0
51373,6,0.0
5222 AE,6,0.0
52353,6,0.0
5248 JR,6,0.0
5262 GJ,6,0.0
5347 KG,6,0.0
53520,6,0.0
54500,6,0.0
5527 LB,6,0.0
5541NM,6,0.0
5554 GM,6,0.0
56000,6,0.0
5627,6,0.0
5641 JA,6,0.0
5657 EN,6,0.0
5751,6,0.0
57970,6,0.0
58099,6,0.0
58285,6,0.0
59114,6,0.0
59121,6,0.0
59128,6,0.0
59149,6,0.0
59154,6,0.0
59158,6,0.0
59166,6,0.0
59178,6,0.0
59210,6,0.0
59224,6,0.0
59380,6,0.0
59430,6,0.0
59760,6,0.0
5981 NK,6,0.0
59860,6,0.0
6003DG,6,0.0
60160,6,0.0
6021 DA,6,0.0
60300,6,0.0
60311,6,0.0
60323,6,0.0
60326,6,0.0
6045 GH,6,0.0
6051AK,6,0.0
6129EL,6,0.0
6167 RD,6,0.0
6211TC,6,0.0
6222 PC,6,0.0
6229PM,6,0.0
62500,6,0.0
63100,6,0.0
63150,6,0.0
63225,6,0.0
6433 KE,6,0.0
65439,6,0.0
65843,6,0.0
66740,6,0.0
67063,6,0.0
67227,6,0.0
67547,6,0.0
68000,6,0.0
6812 AR,6,0.0
68163,6,0.0
68230,6,0.0
68300,6,0.0
69290,6,0.0
69400,6,0.0
69460,6,0.0
7010,6,0.0
70100,6,0.0
70173,6,0.0
70567,6,0.0
72072,6,0.0
72100,6,0.0
73100,6,0.0
77170,6,0.0
77186,6,0.0
77694,6,0.0
78286,6,0.0
78300,6,0.0
78310,6,0.0
78500,6,0.0
78532,6,0.0
79106,6,0.0
80636,6,0.0
81600,6,0.0
81667,6,0.0
82024,6,0.0
82031,6,0.0
8295,6,0.0
83-130,6,0.0
83310,6,0.0
83400,6,0.0
8346,6,0.0
83500,6,0.0
8372,6,0.0
8413,6,0.0
8414,6,0.0
84330,6,0.0
84350,6,0.0
84500,6,0.0
8522,6,0.0
8523,6,0.0
85774,6,0.0
86150,6,0.0
8805,6,0.0
8814,6,0.0
8834,6,0.0
89077,6,0.0
89530,6,0.0
8DD,6,0.0
9053,6,0.0
91126,6,0.0
91370,6,0.0
92210,6,0.0
92250,6,0.0
9233,6,0.0
92360,6,0.0
93170,6,0.0
93230,6,0.0
94500,6,0.0
9494,6,0.0
9495,6,0.0
95300,6,0.0
95500,6,0.0
9650,6,0.0
9689,6,0.0
9779,6,0.0
9907,6,0.0
CT1 2NF,6,0.0
DE 19810,6,0.0
DE 19890-0,6,0.0
DN6 8 DA,6,0.0
EC4M 9AF,6,0.0
F-75009,6,0.0
GB,6,0.0
KY1-1104,6,0.0
L-1150,6,0.0
L-1160,6,0.0
L-2220,6,0.0
L-2314,6,0.0
L-2520,6,0.0
L-8077,6,0.0
NW1 8LH,6,0.0
TN224DT,6,0.0
W1D 3QX,6,0.0
WC1N3AX,6,0.0
----,5,0.0
00153,5,0.0
00154,5,0.0
01099,5,0.0
02-724,5,0.0
02230,5,0.0
02310,5,0.0
0250,5,0.0
03130,5,0.0
04100,5,0.0
05-500,5,0.0
06130,5,0.0
06600,5,0.0
08005,5,0.0
08009,5,0.0
08017,5,0.0
08036,5,0.0
08820,5,0.0
08860,5,0.0
100-0005,5,0.0
10022,5,0.0
10123,5,0.0
1013,5,0.0
10145,5,0.0
1014BM,5,0.0
1016 EA,5,0.0
1017 CB,5,0.0
1017WV,5,0.0
10245,5,0.0
1031,5,0.0
10405,5,0.0
1043 AP,5,0.0
10430,5,0.0
1051,5,0.0
10553,5,0.0
1058 EA,5,0.0
1059 CJ,5,0.0
1062 EA,5,0.0
10707,5,0.0
1075,5,0.0
1075 AW,5,0.0
1082MC,5,0.0
1082MS,5,0.0
1083 HP,5,0.0
1095,5,0.0
1096 HA,5,0.0
1101 AA,5,0.0
1101EE,5,0.0
1112AX,5,0.0
1128,5,0.0
1133,5,0.0
11360,5,0.0
1181 VX,5,0.0
1203,5,0.0
12099,5,0.0
1228,5,0.0
1234,5,0.0
1262,5,0.0
12681,5,0.0
1290,5,0.0
130 00,5,0.0
13000,5,0.0
13007,5,0.0
13125,5,0.0
1313,5,0.0
13130,5,0.0
1322 CK,5,0.0
1329 AK,5,0.0
13353,5,0.0
1382 JM,5,0.0
1382 JR,5,0.0
1405HK,5,0.0
1445,5,0.0
14800,5,0.0
1513,5,0.0
15142,5,0.0
1543,5,0.0
1606,5,0.0
1680,5,0.0
17520,5,0.0
1762,5,0.0
18000,5,0.0
1836,5,0.0
1899,5,0.0
1946,5,0.0
20133,5,0.0
20135,5,0.0
20143,5,0.0
2031 BN,5,0.0
20355,5,0.0
2121,5,0.0
2132LR,5,0.0
21340,5,0.0
22529,5,0.0
22769,5,0.0
2285 TA,5,0.0
22926,5,0.0
2355,5,0.0
25462,5,0.0
2585 JV,5,0.0
2595 DA,5,0.0
26200,5,0.0
2627 AN,5,0.0
2629 HD,5,0.0
2629JD,5,0.0
2676LV,5,0.0
27000,5,0.0
2740,5,0.0
2801 SC,5,0.0
28021,5,0.0
28022,5,0.0
28023,5,0.0
28260,5,0.0
28906,5,0.0
2908 LJ,5,0.0
2909 LC,5,0.0
2913 LV,5,0.0
2952 CA,5,0.0
29649,5,0.0
29680,5,0.0
3006,5,0.0
3011AA,5,0.0
3012 CN,5,0.0
3012 KM,5,0.0
3016 BC,5,0.0
30173,5,0.0
30175,5,0.0
30200,5,0.0
3032,5,0.0
3035,5,0.0
3062 ME,5,0.0
3063 ED,5,0.0
3065 WB,5,0.0
3068 AV,5,0.0
3072 AR,5,0.0
3087BM,5,0.0
3088 GB,5,0.0
31044,5,0.0
3105,5,0.0
31600,5,0.0
31700,5,0.0
3195 ND,5,0.0
32-600,5,0.0
32423,5,0.0
3261 LD,5,0.0
3313 LA,5,0.0
33154,5,0.0
3316 BG,5,0.0
33340,5,0.0
33390,5,0.0
33490,5,0.0
33600,5,0.0
3364 AH,5,0.0
33803,5,0.0
34080,5,0.0
34117,5,0.0
34150,5,0.0
34290,5,0.0
3436 ZZ,5,0.0
3439 MN,5,0.0
34394,5,0.0
3447 GZ,5,0.0
3449 JA,5,0.0
3454 PV,5,0.0
35010,5,0.0
35039,5,0.0
3528BJ,5,0.0
3542DA,5,0.0
3584AA,5,0.0
36037,5,0.0
3641 SK,5,0.0
37079,5,0.0
37300,5,0.0
37500,5,0.0
37671,5,0.0
3771 NG,5,0.0
38070,5,0.0
38110,5,0.0
38400,5,0.0
38500,5,0.0
3861SN,5,0.0
3991 CP,5,0.0
4005EH,5,0.0
40124,5,0.0
40230,5,0.0
4054,5,0.0
40721,5,0.0
41000,5,0.0
41012,5,0.0
410605,5,0.0
41061,5,0.0
4131 PK,5,0.0
4176,5,0.0
41844,5,0.0
4202 MS,5,0.0
42124,5,0.0
43122,5,0.0
44240,5,0.0
44789,5,0.0
44805,5,0.0
45138,5,0.0
45140,5,0.0
45219,5,0.0
45307,5,0.0
4538 AW,5,0.0
45721,5,0.0
46049,5,0.0
46325,5,0.0
4703 RC,5,0.0
4704 RH,5,0.0
47059,5,0.0
4708 AJ,5,0.0
47198,5,0.0
4744,5,0.0
47506,5,0.0
4782 SK,5,0.0
47906,5,0.0
4791 PD,5,0.0
4814 NE,5,0.0
4815 HK,5,0.0
48153,5,0.0
4817 NL,5,0.0
4822 NK,5,0.0
4879NE,5,0.0
49000,5,0.0
4906 CX,5,0.0
4906BC,5,0.0
49100,5,0.0
4930,5,0.0
4941VP,5,0.0
49716,5,0.0
49733,5,0.0
50123,5,0.0
5015BB,5,0.0
50170,5,0.0
5032MD,5,0.0
5048 AN,5,0.0
5061 HX,5,0.0
50674,5,0.0
50676,5,0.0
50679,5,0.0
510000,5,0.0
5111 PT,5,0.0
51300,5,0.0
5131 BE,5,0.0
51360,5,0.0
51381,5,0.0
51429,5,0.0
518100,5,0.0
5211 AK,5,0.0
5234 GM,5,0.0
5301LX,5,0.0
53100,5,0.0
5349 AT,5,0.0
53639,5,0.0
53819,5,0.0
53840,5,0.0
53947,5,0.0
5405,5,0.0
5405 BS,5,0.0
5421 XL,5,0.0
54520,5,0.0
54578,5,0.0
54810,5,0.0
55200,5,0.0
55268,5,0.0
55411,5,0.0
5591 JL,5,0.0
56070,5,0.0
5610,5,0.0
56218,5,0.0
56566,5,0.0
5656AG,5,0.0
5657 EA,5,0.0
5663 PG,5,0.0
5684 PH,5,0.0
5691,5,0.0
57140,5,0.0
57155,5,0.0
57290,5,0.0
57299,5,0.0
58454,5,0.0
58642,5,0.0
59-700,5,0.0
59116,5,0.0
59160,5,0.0
59199,5,0.0
59211,5,0.0
59226,5,0.0
59229,5,0.0
59278,5,0.0
59279,5,0.0
5928 RH,5,0.0
59286,5,0.0
59540,5,0.0
59557,5,0.0
59610,5,0.0
59730,5,0.0
59930,5,0.0
59940,5,0.0
6004 HT,5,0.0
6021RE,5,0.0
6026 PX,5,0.0
6026RB,5,0.0
6045JG,5,0.0
60487,5,0.0
60489,5,0.0
6101 XJ,5,0.0
6121JT,5,0.0
6121RE,5,0.0
6135 KR,5,0.0
6136 KT,5,0.0
6163HG,5,0.0
6191 NA,5,0.0
6211 CD,5,0.0
62200,5,0.0
6221 BL,5,0.0
62210,5,0.0
6221KX,5,0.0
6222 NL,5,0.0
62410,5,0.0
62440,5,0.0
62840,5,0.0
62880,5,0.0
63-100,5,0.0
6301 PM,5,0.0
63069,5,0.0
6370,5,0.0
64-100,5,0.0
64000,5,0.0
64140,5,0.0
64700,5,0.0
65795,5,0.0
65926,5,0.0
65929,5,0.0
66300,5,0.0
66600,5,0.0
66687,5,0.0
66763,5,0.0
67150,5,0.0
6719,5,0.0
67450,5,0.0
68159,5,0.0
68161,5,0.0
68219,5,0.0
69123,5,0.0
69230,5,0.0
69740,5,0.0
69910,5,0.0
70178,5,0.0
70191,5,0.0
70597,5,0.0
7091 DC,5,0.0
71032,5,0.0
71100,5,0.0
71260,5,0.0
71277,5,0.0
71636,5,0.0
72336,5,0.0
73000,5,0.0
7312 GA,5,0.0
74072,5,0.0
75647,5,0.0
76100,5,0.0
76275,5,0.0
76532,5,0.0
77184,5,0.0
77210,5,0.0
77230,5,0.0
77290,5,0.0
77340,5,0.0
77400,5,0.0
77600,5,0.0
77700,5,0.0
78150,5,0.0
78315,5,0.0
78400,5,0.0
78420,5,0.0
78460,5,0.0
78960,5,0.0
78990,5,0.0
8003,5,0.0
80100,5,0.0
8017,5,0.0
80538,5,0.0
8058,5,0.0
80634,5,0.0
80639,5,0.0
80686,5,0.0
80700,5,0.0
81140,5,0.0
81671,5,0.0
81675,5,0.0
81679,5,0.0
8280,5,0.0
83570,5,0.0
83600,5,0.0
8365,5,0.0
8373,5,0.0
8382,5,0.0
84230,5,0.0
84400,5,0.0
8447 SL,5,0.0
85053,5,0.0
85101,5,0.0
87100,5,0.0
8807,5,0.0
89231,5,0.0
91000,5,0.0
91026,5,0.0
91120,5,0.0
91220,5,0.0
9176,5,0.0
92022,5,0.0
92081,5,0.0
92190,5,0.0
92618,5,0.0
93108,5,0.0
93110,5,0.0
93140,5,0.0
94270,5,0.0
94360,5,0.0
94450,5,0.0
94469,5,0.0
94700,5,0.0
94800,5,0.0
95035,5,0.0
95240,5,0.0
9543,5,0.0
9631,5,0.0
9651,5,0.0
9678,5,0.0
9759,5,0.0
97980,5,0.0
9906,5,0.0
BS1 6FL,5,0.0
CO,5,0.0
CT 17 OHL,5,0.0
CT161QD,5,0.0
CV8 2GY,5,0.0
D-10623,5,0.0
EC2A 4NE,5,0.0
EC4A 3TW,5,0.0
EC4R 1BE,5,0.0
EC4V 3BJ,5,0.0
GX11 1AA,5,0.0
L-1118,5,0.0
L-1142,5,0.0
L-1273,5,0.0
L-1311,5,0.0
L-1420,5,0.0
L-1720,5,0.0
L-1736,5,0.0
L-2132,5,0.0
L-2180,5,0.0
L-2330,5,0.0
L-2450,5,0.0
L-2535,5,0.0
L-2633,5,0.0
L-9990,5,0.0
N12 0DR,5,0.0
N134,5,0.0
NG20 8RY,5,0.0
